log_id,user_id,access_type,location,access_time,status,ip_address
17488,140,Server Room Access,Reception,2025-04-22,Denied,192.168.60.252
17489,436,System Login,Floor 2,2024-05-27,Success,192.168.66.163
17490,377,Room Access,Floor 1,2025-08-03,Denied,192.168.17.254
17491,1,Server Room Access,Floor 2,2024-05-30,Denied,192.168.32.120
17492,243,Server Room Access,Floor 3,2024-02-15,Denied,192.168.202.224
17493,57,Server Room Access,Back Gate,2024-09-01,Denied,192.168.78.13
17494,156,System Login,Main Gate,2025-12-26,Success,192.168.36.70
17495,275,Server Room Access,Storage,2025-07-16,Success,192.168.67.251
17496,269,Server Room Access,Back Gate,2024-04-25,Success,192.168.29.228
17497,93,Room Access,Floor 3,2025-05-13,Denied,192.168.101.76
17498,302,Server Room Access,Storage,2024-10-27,Denied,192.168.212.31
17499,413,Room Access,Server Room,2025-04-06,Failed,192.168.98.124
17500,230,System Login,Parking,2024-12-08,Success,192.168.232.20
17501,134,Server Room Access,Parking,2025-08-04,Success,192.168.141.152
17502,69,Server Room Access,Floor 1,2025-09-08,Success,192.168.253.128
17503,411,Server Room Access,Storage,2025-03-08,Success,192.168.183.117
17504,388,Server Room Access,Conference Room,2025-04-15,Denied,192.168.199.157
17505,36,Server Room Access,Gym,2024-08-18,Denied,192.168.251.76
17506,296,Server Room Access,Floor 1,2024-08-25,Success,192.168.141.251
17507,30,Room Access,Kitchen,2025-01-30,Success,192.168.132.54
17508,352,Server Room Access,Floor 1,2024-03-06,Denied,192.168.91.180
17509,284,Room Access,Kitchen,2024-01-10,Denied,192.168.128.43
17510,253,Server Room Access,Floor 2,2025-08-14,Denied,192.168.138.93
17511,33,Room Access,Floor 1,2025-09-26,Denied,192.168.58.17
17512,41,Server Room Access,Conference Room,2025-11-06,Success,192.168.63.70
17513,260,System Login,Gym,2025-01-13,Failed,192.168.181.136
17514,307,Room Access,Parking,2025-07-16,Failed,192.168.176.212
17515,305,Server Room Access,Parking,2025-12-25,Success,192.168.200.153
17516,86,System Login,Back Gate,2025-04-10,Failed,192.168.12.234
17517,299,Room Access,Floor 1,2024-12-12,Failed,192.168.232.111
17518,274,System Login,Parking,2025-10-01,Failed,192.168.56.92
17519,50,System Login,Server Room,2024-12-11,Success,192.168.197.33
17520,445,System Login,Gym,2024-12-02,Denied,192.168.97.48
17521,7,Room Access,Pool,2024-12-03,Failed,192.168.153.191
17522,410,System Login,Pool,2025-01-30,Success,192.168.65.253
17523,85,System Login,Floor 3,2025-03-20,Denied,192.168.52.103
17524,246,Server Room Access,Back Gate,2024-05-20,Failed,192.168.26.212
17525,179,Room Access,Floor 1,2025-06-29,Denied,192.168.201.8
17526,364,Server Room Access,Floor 2,2024-11-19,Failed,192.168.62.8
17527,204,Room Access,Reception,2025-12-11,Success,192.168.155.162
17528,178,Server Room Access,Floor 3,2025-11-11,Success,192.168.218.154
17529,251,Room Access,Gym,2026-04-23,Success,192.168.139.204
17530,73,Room Access,Floor 3,2026-02-23,Denied,192.168.85.234
17531,18,Server Room Access,Reception,2024-10-23,Denied,192.168.159.76
17532,395,System Login,Server Room,2025-08-12,Failed,192.168.121.252
17533,359,Room Access,Kitchen,2025-01-06,Denied,192.168.252.229
17534,486,Server Room Access,Storage,2025-03-25,Failed,192.168.241.9
17535,444,Server Room Access,Server Room,2024-12-18,Failed,192.168.154.161
17536,239,System Login,Main Gate,2026-03-13,Denied,192.168.132.190
17537,174,Server Room Access,Kitchen,2026-04-14,Failed,192.168.186.133
17538,272,Room Access,Kitchen,2026-03-27,Denied,192.168.136.160
17539,37,Server Room Access,Back Gate,2024-06-02,Denied,192.168.60.154
17540,469,Server Room Access,Reception,2025-08-18,Denied,192.168.219.173
17541,13,Room Access,Conference Room,2025-12-11,Failed,192.168.229.111
17542,220,System Login,Floor 1,2025-03-23,Denied,192.168.193.242
17543,433,Room Access,Back Gate,2025-03-02,Denied,192.168.93.220
17544,204,Server Room Access,Reception,2025-01-31,Success,192.168.223.25
17545,403,Room Access,Server Room,2024-03-14,Success,192.168.79.39
17546,71,Room Access,Parking,2024-04-27,Success,192.168.28.119
17547,329,System Login,Server Room,2025-06-22,Failed,192.168.152.98
17548,337,Server Room Access,Back Gate,2025-06-10,Denied,192.168.217.139
17549,223,System Login,Server Room,2025-04-19,Denied,192.168.172.75
17550,177,System Login,Floor 2,2024-11-24,Failed,192.168.229.98
17551,166,System Login,Kitchen,2026-04-02,Failed,192.168.15.10
17552,95,Room Access,Back Gate,2024-06-19,Success,192.168.4.9
17553,156,Server Room Access,Reception,2024-10-07,Success,192.168.82.123
17554,8,Room Access,Main Gate,2025-04-16,Success,192.168.253.138
17555,321,Server Room Access,Server Room,2025-10-03,Denied,192.168.197.80
17556,211,System Login,Floor 2,2024-03-24,Denied,192.168.247.249
17557,169,Server Room Access,Gym,2024-08-05,Success,192.168.192.44
17558,385,Room Access,Server Room,2024-09-13,Denied,192.168.165.89
17559,373,Server Room Access,Floor 1,2024-02-20,Failed,192.168.163.20
17560,62,Room Access,Pool,2026-04-20,Failed,192.168.36.13
17561,336,Room Access,Parking,2024-12-04,Denied,192.168.164.208
17562,215,System Login,Floor 3,2024-02-22,Failed,192.168.30.225
17563,287,Room Access,Floor 3,2026-03-02,Denied,192.168.193.6
17564,84,Server Room Access,Storage,2026-03-23,Success,192.168.62.170
17565,500,Room Access,Kitchen,2025-10-09,Success,192.168.26.110
17566,72,Room Access,Back Gate,2025-08-29,Denied,192.168.102.40
17567,194,Room Access,Pool,2026-03-28,Failed,192.168.234.161
17568,500,System Login,Server Room,2025-11-04,Failed,192.168.77.15
17569,261,Room Access,Main Gate,2026-02-22,Failed,192.168.22.32
17570,163,Server Room Access,Back Gate,2024-01-19,Success,192.168.215.34
17571,31,System Login,Lobby,2026-04-13,Denied,192.168.242.42
17572,372,System Login,Gym,2025-09-28,Denied,192.168.86.215
17573,39,System Login,Main Gate,2024-11-24,Failed,192.168.181.207
17574,323,System Login,Storage,2025-07-28,Success,192.168.190.247
17575,461,System Login,Parking,2025-12-19,Failed,192.168.126.108
17576,290,Server Room Access,Pool,2024-03-23,Success,192.168.60.66
17577,253,Room Access,Kitchen,2026-02-26,Failed,192.168.247.27
17578,400,System Login,Floor 1,2024-01-03,Success,192.168.231.55
17579,353,Server Room Access,Parking,2025-03-26,Failed,192.168.13.195
17580,392,System Login,Main Gate,2026-04-13,Success,192.168.73.66
17581,53,System Login,Gym,2025-08-22,Failed,192.168.138.19
17582,403,Room Access,Gym,2024-04-08,Denied,192.168.239.74
17583,221,Room Access,Gym,2024-08-16,Failed,192.168.218.215
17584,179,Room Access,Storage,2024-12-01,Success,192.168.250.41
17585,160,System Login,Back Gate,2025-10-05,Failed,192.168.222.93
17586,399,Server Room Access,Floor 3,2025-12-24,Failed,192.168.166.18
17587,408,Server Room Access,Pool,2024-09-08,Denied,192.168.173.248
17588,89,Room Access,Main Gate,2024-08-17,Failed,192.168.224.157
17589,32,System Login,Main Gate,2025-09-11,Success,192.168.229.165
17590,312,Server Room Access,Storage,2024-09-24,Failed,192.168.5.140
17591,417,Server Room Access,Main Gate,2025-06-28,Denied,192.168.240.12
17592,283,System Login,Storage,2024-01-11,Failed,192.168.2.247
17593,42,Room Access,Lobby,2024-06-03,Success,192.168.38.8
17594,232,System Login,Gym,2024-07-10,Failed,192.168.168.44
17595,99,Room Access,Pool,2024-08-09,Success,192.168.153.96
17596,326,System Login,Reception,2024-08-24,Success,192.168.54.163
17597,83,Server Room Access,Pool,2025-07-03,Denied,192.168.62.31
17598,497,System Login,Pool,2024-02-21,Denied,192.168.120.45
17599,16,Server Room Access,Storage,2025-01-10,Denied,192.168.137.81
17600,382,Server Room Access,Lobby,2024-12-15,Failed,192.168.36.92
17601,469,System Login,Kitchen,2025-10-23,Denied,192.168.83.28
17602,436,System Login,Kitchen,2024-08-06,Success,192.168.48.75
17603,159,Server Room Access,Storage,2024-12-03,Denied,192.168.47.49
17604,492,System Login,Server Room,2025-11-22,Success,192.168.243.53
17605,149,Room Access,Floor 3,2026-04-27,Success,192.168.133.36
17606,143,Server Room Access,Floor 1,2024-01-31,Failed,192.168.238.109
17607,136,System Login,Gym,2024-08-09,Failed,192.168.202.190
17608,187,Room Access,Floor 3,2025-03-26,Denied,192.168.186.209
17609,286,Server Room Access,Gym,2025-12-22,Denied,192.168.140.98
17610,396,Server Room Access,Pool,2024-12-18,Failed,192.168.31.173
17611,390,Server Room Access,Reception,2025-02-02,Failed,192.168.50.88
17612,120,Room Access,Parking,2024-08-22,Denied,192.168.95.146
17613,9,Server Room Access,Main Gate,2024-01-29,Failed,192.168.8.162
17614,326,Server Room Access,Reception,2025-08-04,Success,192.168.151.217
17615,386,System Login,Conference Room,2025-05-10,Success,192.168.8.249
17616,268,Room Access,Floor 2,2025-07-06,Denied,192.168.246.197
17617,433,Server Room Access,Reception,2025-07-11,Failed,192.168.117.207
17618,215,Server Room Access,Parking,2025-12-13,Success,192.168.106.148
17619,378,Room Access,Reception,2024-10-24,Success,192.168.153.145
17620,369,Room Access,Lobby,2026-01-14,Denied,192.168.103.70
17621,392,Server Room Access,Floor 1,2025-06-22,Denied,192.168.251.147
17622,423,System Login,Floor 3,2025-07-21,Success,192.168.190.84
17623,324,System Login,Kitchen,2024-01-21,Failed,192.168.231.219
17624,31,System Login,Gym,2026-01-04,Failed,192.168.47.172
17625,1,Room Access,Reception,2024-10-06,Failed,192.168.169.37
17626,4,System Login,Reception,2026-03-09,Denied,192.168.187.92
17627,414,Room Access,Conference Room,2024-05-02,Denied,192.168.133.203
17628,354,Server Room Access,Main Gate,2024-07-30,Failed,192.168.229.141
17629,253,Room Access,Server Room,2024-05-07,Failed,192.168.1.200
17630,360,Server Room Access,Floor 2,2024-11-17,Failed,192.168.26.192
17631,18,Server Room Access,Parking,2024-03-12,Success,192.168.48.52
17632,330,System Login,Back Gate,2025-08-26,Denied,192.168.99.161
17633,338,System Login,Floor 1,2025-03-12,Success,192.168.47.7
17634,328,System Login,Floor 3,2025-08-20,Failed,192.168.30.108
17635,316,Server Room Access,Kitchen,2025-11-18,Success,192.168.253.67
17636,443,Room Access,Floor 3,2024-10-19,Denied,192.168.85.82
17637,441,Room Access,Main Gate,2025-03-02,Denied,192.168.228.197
17638,267,Room Access,Gym,2024-01-23,Denied,192.168.182.192
17639,280,Room Access,Kitchen,2024-08-09,Failed,192.168.64.58
17640,308,Room Access,Floor 1,2025-04-22,Denied,192.168.173.66
17641,147,Room Access,Main Gate,2024-01-12,Denied,192.168.78.209
17642,111,System Login,Main Gate,2025-02-16,Success,192.168.8.117
17643,381,System Login,Floor 1,2025-08-18,Failed,192.168.212.18
17644,476,System Login,Gym,2024-11-02,Denied,192.168.222.136
17645,467,System Login,Conference Room,2025-10-27,Denied,192.168.147.219
17646,115,Room Access,Floor 2,2026-02-13,Denied,192.168.93.184
17647,468,Server Room Access,Conference Room,2025-03-01,Success,192.168.41.185
17648,49,Room Access,Floor 2,2024-09-21,Success,192.168.103.187
17649,412,System Login,Main Gate,2024-07-18,Denied,192.168.131.64
17650,247,System Login,Pool,2024-01-07,Success,192.168.77.6
17651,48,Server Room Access,Floor 2,2025-05-31,Failed,192.168.133.144
17652,104,Room Access,Floor 1,2025-09-20,Success,192.168.13.7
17653,394,System Login,Lobby,2024-10-06,Success,192.168.106.14
17654,102,Room Access,Conference Room,2026-02-18,Success,192.168.127.178
17655,149,System Login,Reception,2025-01-02,Success,192.168.117.167
17656,480,System Login,Main Gate,2024-06-03,Failed,192.168.47.176
17657,141,Room Access,Conference Room,2025-11-27,Failed,192.168.27.109
17658,451,Server Room Access,Back Gate,2025-11-18,Failed,192.168.142.237
17659,209,Server Room Access,Gym,2024-05-28,Success,192.168.8.113
17660,439,System Login,Lobby,2024-02-20,Denied,192.168.131.8
17661,96,System Login,Server Room,2024-02-05,Failed,192.168.198.177
17662,255,Server Room Access,Floor 1,2025-12-05,Denied,192.168.146.146
17663,494,Server Room Access,Gym,2025-11-15,Failed,192.168.177.199
17664,37,Server Room Access,Back Gate,2025-07-14,Denied,192.168.255.76
17665,198,Room Access,Storage,2026-03-02,Success,192.168.224.149
17666,55,Room Access,Pool,2025-05-27,Failed,192.168.59.137
17667,202,System Login,Reception,2025-04-04,Failed,192.168.196.165
17668,348,System Login,Gym,2024-08-28,Failed,192.168.207.53
17669,198,Server Room Access,Floor 2,2025-10-09,Denied,192.168.169.69
17670,75,System Login,Main Gate,2025-10-08,Success,192.168.193.200
17671,325,System Login,Floor 1,2024-04-28,Success,192.168.192.19
17672,217,System Login,Conference Room,2025-01-17,Denied,192.168.140.162
17673,279,Server Room Access,Main Gate,2026-03-17,Failed,192.168.6.5
17674,95,Server Room Access,Gym,2024-02-19,Success,192.168.139.135
17675,101,System Login,Parking,2024-05-10,Success,192.168.110.122
17676,456,Server Room Access,Floor 1,2025-07-07,Success,192.168.49.103
17677,469,Server Room Access,Kitchen,2025-02-16,Success,192.168.229.212
17678,122,Server Room Access,Main Gate,2026-04-02,Denied,192.168.108.161
17679,197,Room Access,Lobby,2025-09-29,Failed,192.168.81.177
17680,219,Server Room Access,Main Gate,2025-09-18,Success,192.168.13.92
17681,160,Server Room Access,Conference Room,2024-05-13,Denied,192.168.133.217
17682,359,System Login,Back Gate,2025-03-21,Failed,192.168.245.1
17683,427,System Login,Pool,2025-04-06,Failed,192.168.11.198
17684,224,System Login,Gym,2025-11-16,Success,192.168.248.192
17685,160,Server Room Access,Pool,2024-11-20,Denied,192.168.168.149
17686,82,Room Access,Reception,2024-07-08,Failed,192.168.73.7
17687,158,Room Access,Parking,2025-06-23,Denied,192.168.191.18
17688,162,System Login,Back Gate,2024-12-24,Denied,192.168.102.25
17689,98,System Login,Gym,2024-11-08,Success,192.168.183.115
17690,163,System Login,Kitchen,2026-03-03,Denied,192.168.6.118
17691,291,System Login,Conference Room,2026-02-01,Denied,192.168.34.36
17692,106,System Login,Floor 1,2024-08-04,Denied,192.168.134.77
17693,234,System Login,Parking,2025-01-15,Failed,192.168.77.119
17694,87,System Login,Floor 2,2024-11-08,Success,192.168.71.100
17695,457,System Login,Server Room,2024-05-04,Failed,192.168.17.219
17696,309,Server Room Access,Reception,2024-05-12,Success,192.168.230.209
17697,4,Room Access,Kitchen,2024-05-10,Denied,192.168.228.162
17698,395,Room Access,Back Gate,2026-04-02,Success,192.168.227.116
17699,450,Room Access,Storage,2026-03-15,Success,192.168.6.72
17700,231,Server Room Access,Floor 2,2024-09-15,Failed,192.168.37.247
17701,56,System Login,Conference Room,2024-09-04,Success,192.168.200.75
17702,253,Server Room Access,Gym,2025-05-23,Success,192.168.185.228
17703,424,Server Room Access,Back Gate,2024-09-05,Success,192.168.197.21
17704,401,System Login,Kitchen,2025-07-11,Failed,192.168.103.227
17705,249,Server Room Access,Server Room,2025-08-21,Success,192.168.139.45
17706,420,System Login,Storage,2024-10-15,Success,192.168.19.218
17707,401,System Login,Server Room,2025-09-16,Failed,192.168.226.149
17708,235,System Login,Parking,2025-03-29,Failed,192.168.244.232
17709,244,System Login,Pool,2025-01-14,Failed,192.168.35.237
17710,381,Server Room Access,Lobby,2025-05-30,Denied,192.168.140.149
17711,409,System Login,Gym,2025-01-02,Failed,192.168.239.216
17712,313,Server Room Access,Floor 3,2024-10-13,Failed,192.168.117.90
17713,291,Room Access,Main Gate,2024-10-11,Denied,192.168.34.101
17714,166,Room Access,Floor 3,2025-07-06,Success,192.168.182.59
17715,89,Room Access,Floor 1,2025-03-08,Denied,192.168.102.87
17716,384,System Login,Floor 3,2024-12-29,Denied,192.168.134.58
17717,12,Room Access,Lobby,2024-03-12,Failed,192.168.240.9
17718,161,System Login,Floor 2,2026-04-30,Success,192.168.237.20
17719,363,Server Room Access,Reception,2024-07-15,Failed,192.168.129.151
17720,188,System Login,Gym,2024-07-16,Failed,192.168.71.83
17721,447,Room Access,Gym,2024-12-05,Denied,192.168.129.140
17722,211,System Login,Parking,2025-04-13,Failed,192.168.70.9
17723,188,System Login,Floor 3,2025-01-11,Failed,192.168.165.95
17724,179,System Login,Gym,2024-04-07,Success,192.168.135.139
17725,497,Room Access,Conference Room,2026-03-27,Denied,192.168.61.4
17726,241,Room Access,Main Gate,2025-10-21,Success,192.168.50.165
17727,411,System Login,Lobby,2026-03-15,Denied,192.168.255.169
17728,162,System Login,Pool,2025-02-17,Denied,192.168.79.104
17729,84,System Login,Gym,2024-04-19,Denied,192.168.8.1
17730,476,System Login,Pool,2024-04-13,Success,192.168.195.2
17731,409,Room Access,Reception,2024-10-08,Success,192.168.74.117
17732,218,Room Access,Floor 2,2024-01-16,Success,192.168.55.212
17733,473,Room Access,Floor 1,2026-02-23,Failed,192.168.123.190
17734,393,Room Access,Reception,2025-08-18,Denied,192.168.77.221
17735,445,System Login,Reception,2025-02-05,Failed,192.168.187.24
17736,411,Server Room Access,Gym,2024-07-04,Failed,192.168.79.137
17737,44,System Login,Lobby,2024-10-27,Denied,192.168.219.235
17738,196,Server Room Access,Pool,2024-05-24,Denied,192.168.165.137
17739,177,Room Access,Reception,2025-06-21,Failed,192.168.164.135
17740,488,Server Room Access,Parking,2024-01-31,Failed,192.168.179.170
17741,19,Room Access,Kitchen,2024-10-12,Success,192.168.227.15
17742,201,System Login,Lobby,2024-12-16,Denied,192.168.189.111
17743,149,System Login,Pool,2025-12-20,Failed,192.168.225.193
17744,459,Room Access,Parking,2025-04-04,Denied,192.168.226.248
